ID;Descrição;Preço em R$
249;Fonte Evus ATX, 500W, RGB, Bronze - EVG500;R$ 254,11
250;Fonte Valianty Atx 400w, Com Cabo Power Supply;R$ 120,50
251;Fonte Cooler Master Gx850 Gold, 80plus Gold, Full-modular - 850w;R$ 1.074,01
252;Fonte K-Mex Pcwells, Bivolt Chaveada, Com Cabo - PK-550;R$ 138,06
253;Fonte De Alimentação K-Mex Px-400rpg, 250W, ATX, 20+4P, 12V;R$ 132,50
254;Fonte Cougar GEX, 850W, 80 Plus Gold, Modular, PFC Ativo - GEX850;R$ 1.282,00
255;Fonte VKOEM ATX, 200W;R$ 80,10
256;Fonte Cooler Master, 500W, 80 Plus Gold, MPW-5001-ACAAG-WO;R$ 503,01
257;Fonte Asustor, 65W, Para NAS, AS-65W;R$ 132,21
258;Fonte Pixxo TFX, 200W Real, Cinza - PTFX200;R$ 147,00
259;Fonte Hoopson ATX, 750W, 80 Plus Bronze, PFC Ativo, 140mm;R$ 899,99
260;Fonte One Power ATX, 500W Real, Bivolt, CPU 4+4 Pinos, EPS 12V V2.3, Box 1247 - MP500W;R$ 175,00
261;Fonte Corsair HX1000, 1000W, 80 Plus Platinum, Full Modular, Preto - CP-9020139-WW;R$ 2.549,90
262;Fonte Corsair RM850, 850W, 80 Plus Gold, Modular;R$ 1.589,90
263;Fonte Colmeia Chaveada 12v 10a Camera Fita Led Som Bivolt - 120w;R$ 62,89
264;Fonte Volt Primária Power Net - 1000;R$ 1.038,08
265;Fonte 850w Xpg Kyber, Pfc Ativo, Eficiência 80%, 80 Plus Gold - Kyber850g-bkcbr-sf;R$ 962,99
266;Fonte Corsair ATX HX850, 850W, 80 Plus Platinum, Full Modular, Sem Cabo De Força - CP-9020138-WW;R$ 2.069,90
267;Fonte Thermaltake ATX Smart Series, 500W, 80 Plus, Branco;R$ 449,00
268;Fonte Gamer Deepcool Dq750m-v3l Wo,80 Plus Gold, Full Modular, Preto, Sem Cabo De Força;R$ 829,90
269;Fonte Atx Gamer 850w Deepcool 80 Plus Gold Dq850m - V3l Full Modular Sem Cabo De Forca - Preto;R$ 908,89
270;Fonte Gamer Aerocool, 600w, Vx-600, Bivolt, Atx, Sem Cabo;R$ 202,14
271;Fonte Chinamate ATX, 200W, Bivolt, CM200;R$ 81,90
272;Fonte Pcyes TFX, 400W, Real, PFC Ativo, Para Gabinete Slim, Preta;R$ 302,43
273;Fonte Corsair SF, 450W, 80 Plus Gold, Full Modular - CP-9020104-WW;R$ 1.239,90
274;Fonte Tronos, 24 Pinos, Sem Cabo - TRS-230 V1.2 230W;R$ 68,32
275;Fonte Vinik Gamer Dash, 400W, Preto - VFG400WP;R$ 138,86
276;Fonte Cooler Master G800, 800W, 80 Plus Gold, PFC Ativo, Sem Cabo, MPW-8001-ACAAG-WO;R$ 1.061,99
277;Fonte Pcyes TFX, 300W Real, PFC Ativo, Para Gabinete Slim - TFXKP300TB;R$ 373,49
278;Fonte Para Pc 230w Brazilpc Bpc-230, Bivolt, Manual;R$ 46,32
279;Fonte Hoopson ATX, 450W, Bivolt, Silenciosa, Proteção - FNT-450W;R$ 360,75
280;Fonte 600w, Gamdias Kratos M1, Rgb 80 Plus, Bronze Pfc Ativo;R$ 378,00
281;Fonte Draxen ATX, 400W, 80 Plus White, PFC Ativo - DN400;R$ 222,39
282;Fonte Dazz Gamer ATX, 750W Real, 80 Plus Bronze, PFC Ativo;R$ 442,00
283;Fonte Thermaltake Smart 600W, ATX 2.3 A-PFC 80+ White, Preto - Ps-Spd-0600npcwbz-W;R$ 441,90
284;Fonte K-Mex, 200W, Com Cabo - PX300CNG0001B0X;R$ 78,30
285;Fonte de Alimentação Brazil PC, 700W Real, 80 Plus Silver, Modular,  PFC Ativo, ATX;R$ 421,83
286;Fonte Vinik Gamer Dash, 600W, Preto - VFG600WP;R$ 198,29
287;Fonte Msi Mag A650bn Atx 650w 80 Plus Bronze Pfc Ativo Preto;R$ 476,99
288;Fonte Knup ATX Cowboy Gamer, 450W, Bivolt, Para PC - KP-533;R$ 251,10
289;Fonte Ktrok, 600W, 80 Plus Bronze, PFC Ativo, 115V/230V;R$ 324,63
290;Fonte De Alimentacao C3tech 350wts Ps-350bk, Preto;R$ 118,01
291;Fonte Sate ATX, 500W, Bivolt, Live RGB - PRO-590;R$ 269,00
292;Fonte Knup Cowboy, 500W, Para PC Gamer - KP-534;R$ 469,78
293;Fonte Thermaltake Toughpower GF2, 850W, ArGB, Gold Modular PE - Ps-Tpd-0850f3faGB-2;R$ 1.462,42
294;Fonte Knup ATX, 350W, Para PC - KP-526;R$ 125,90
295;Fonte K-Mex ATX, 300W Real - PX-450RQG;R$ 171,00
296;Fonte Gamer Primetek Fp-1000/80+ ATX, 1000W, Real 80 Plus Silver, Pfc Ativo, Preta;R$ 699,90
297;Fonte Foneng ATX, 500W Real - HDW0002;R$ 234,01
298;Fonte Hayonik Chaveada, 12VDC, Para Teclado Yamaha - FTY/2A;R$ 50,55
299;Fonte Almeida Chaveada, 12V, 5A, Tipo Colméia, Ideal Para CFTV, AL-1705G;R$ 66,97
300;Fonte BRX Rainbow, ATX, 350W, 80 Plus, Automática PFC;R$ 235,53
301;Fonte XPG Core Reactor, 850W, 80 Plus Gold, Modular, Bivolt;R$ 1.740,47
302;Fonte Corsair, 550W, 80 Plus Gold, Modular RMX, 550X - CP-9020177-WW;R$ 1.419,90
303;Fonte Tronos ATX 230W Real, Trs-230 V1.2, 24 Pinos, OEM;R$ 52,73
304;Fonte Brazil Pc Atx 500w Bpc/5350-m 24 Pinos Com Cabo;R$ 165,61
305;Fonte BRX ATX, 750W, PFC, Automática, B-S750W;R$ 236,65
306;Fonte Compatível Com Alimentação, 12v, 5 Amperes, Com Plug P4;R$ 39,40
307;Fonte De Alimentacao Gamer One Power, 400w;R$ 149,33
308;Fonte BRX TFX, 500W;R$ 142,96
309;Fonte de Alimentação Bluecase, 500w, Blu500-epfc, Pfc Ativo, Com Cabo - Preto;R$ 191,98
310;Fonte Tronos Trs/500 ATX, 500W Real, 80 Plus Bronze, 24 Pinos - Ez8898b-500;R$ 232,93
311;Fonte Cooler Master G700 700w, 80 Plus Gold, Pfc Ativo, Mpw-7001-acaag-br;R$ 663,00
312;Fonte Gamemax Gamer ATX, 1050W, 80 Plus Silver, Semi-Modular, PFC Ativo, Preto - GM1050;R$ 1.196,05
313;Fonte 500w Real Brazil Pc - Bpc/5330;R$ 117,90
314;Fonte Pcyes Electro V2, 600W, 80 Plus White, PFC Ativo, Com Cabo, ATX;R$ 414,29
315;Fonte Gamemax, 400W, 80 Plus Bronze, Box - GP400A;R$ 404,41
316;Fonte Gamemax Gx1250 Pro 1250w, 80 Plus, Platinum Full Modular Pfc Ativo Metal - Gx1250prosls8810br;R$ 1.107,50
317;Fonte Mymax ATX, 500W, 24 Pinos, 2 SATA, High Power;R$ 262,99
318;Fonte Cooler Master Masterwatt, 550W, 80 Plus Bronze, Semi-Modular, MPX-5501-AMAAB-WO;R$ 530,10
319;Fonte Pixxo ATX, 500W, Com Cabo - PGC500;R$ 202,40
320;Fonte Cooler Master Elite Nex - 600w;R$ 488,11
321;Fonte Redragon Rgps 700w 80 Plus Bronze Full Modular;R$ 588,00
322;Fonte Thermaltake TT Smart, 700W, 80+ White - PS-SPD-0700NPCW-W;R$ 552,19
323;Fonte C3Tech DT-100BK, 200W, Para Gabinete, Sem Cabo, PS-200SFX;R$ 125,09
324;Fonte K-Mex ATX Gamer, 500W, 80 Plus White - EU459;R$ 278,09
325;Fonte Gamer Ktrok Power Supply, 500W, 80 Plus Bronze, PFC Ativo, Bivolt Automático, Preto - KT-PS500W;R$ 249,90
326;Fonte Hoopson Real, 400W - FNT-400W-S;R$ 139,90
327;Fonte Corsair CV650 ATX, 650W, 80 Plus Bronze - CP-9020211-BR;R$ 559,00
328;Fonte Motospeed Hyrax ATX, 500W, 80 Plus Bronze, PFC Ativo, Baixo Ruído, 120mm - HFT500B1;R$ 449,90
329;Fonte Gigabyte Ud850gm, Full-modular, 80plus Gold, 850w;R$ 1.209,90
330;Fonte Cooler Master G500, 500W, 80 Plus Gold;R$ 649,90
331;Fonte Thermaltake TT Smart, 500W, 80+, RGB, All Sleeved Cables - PS-SPR-0500NHFAWB-1;R$ 474,99
332;Fonte Cougar Gex X2 1000, 1000W, 80 Plus Gold, PFC Ativo, Ultra-Silencioso, Full Modular, Preta - 31gt100004p01;R$ 1.467,65
333;Fonte De Alimentação Casemall 600W, Sem Cabo -  All-600-Tpw;R$ 174,51
334;Fonte Gamemax Gamer GM600, 600W, 80 Plus Bronze, Semi-Modular, PFC Ativo, Box - GM600R2A19C0187;R$ 390,10
335;Fonte K-Mex ATX, 400W Real, Bivolt - PK 550;R$ 158,72
336;Fonte ATX Brazilpc Pro, FULL 800w Modular 80 Plus, Bronze,800w, Bivolt - EZ-8858C;R$ 449,73
337;Fonte Pcyes Electro V2, 550W, 80 Plus Bronze, PFC Ativo;R$ 306,58
338;Fonte C3Tech, 500W, PS-500BK;R$ 269,65
339;Fonte Bluecase ATX, 500W, 80 Plus Bronze, PFC Ativo, Com Ventilador, BLU500R-B;R$ 499,00
340;Fonte Fortrek ATX Black Hawk, 500W, 80 Plus Bronze, PFC Ativo;R$ 254,03
341;Fonte Corsair ATX CX550F, 550W, 80 Plus Bronze, Full Modular, RGB Black, Com Cabo De Força - CP-9020216-BR;R$ 922,36
342;Fonte Thermaltake TT Smart ATX 2.3, 500W, 80 Plus White, PFC Ativo, Preta;R$ 402,29
343;Fonte De Alimentação Zebra, Básica - Pwr-wua5v-nac;R$ 127,00
344;Fonte Asustor Storage, 65W, 80 Plus, Para Servidor, AS-65W;R$ 519,30
345;Fonte Gigabyte P450B, 450W, 80 Plus, PFC Ativo, Bronze - GPP450BBR;R$ 399,99
346;Fonte Mtek Monterey, 500w, 110/220, Branco - mk-500wf;R$ 195,00
347;Fonte Mtek Power Supply, 550w, 80 plus Standard, Não modular, Pfc Ativo, Branca;R$ 399,00
348;Fonte Sate Superpower, 500W, ATX, Bivolt - PRO-580;R$ 239,00
349;Fonte Pcfort, 500W, 80 Plus Bronze, Automática Com PFC Ativo;R$ 251,99
350;Fonte Gigabyte P550B, 550W, 80 Plus Bronze - GPP550BBR;R$ 435,54
351;Fonte Gamemax, 500W Real, 80 Plus Bronze, PFC Ativo, Bivolt Auto, OEM - GM500;R$ 463,00
352;Fonte Gamer Ktrok RGB, 500W Real, 80 Plus Bronze, PFC Ativo;R$ 404,91
353;Fonte Cowboy, 500W, Preta - KP-534;R$ 253,00
354;Fonte Mymax ATX, 1000W, 80 Plus Silver, PFC Ativo - MPSU/FP1000;R$ 527,12
355;Fonte Atx 500w Mtek Mk 500wf;R$ 239,09
356;Fonte Gigabyte Ud850gm, 850w, 80 Plus Gold, Full Modular, Pg5, Pcie Gen 5, Preta;R$ 1.099,00
357;Fonte BRX, 1000W, 80 Plus Bronze, RGB, Bivolt;R$ 678,30
358;Fonte Thermaltake ATX, 750W, 80 Plus Bronze;R$ 677,39
359;Fonte De Alimentação Hayom 230w Atx - 110/220v - Pw1623;R$ 129,99
360;Fonte Gamer Nzxt C750, 750W, 80 Plus Bronze, Preto;R$ 691,71
361;Fonte Aerocool VX-350, 350W, Bivolt, EN57181;R$ 185,91
362;Fonte Knup ATX, 200W, 12V, 24 Pinos - KP-517;R$ 56,05
363;Fonte Vinik Gamer Dash, 600W, FAN LED RGB, Preto - VFG600WPR;R$ 225,59
364;Fonte Cooler Master MWE, 500W, 80 Plus Bronze, PFC Ativo, Com Cabo, Padrão Brasileiro - MPE-5001-ACAAB-BR;R$ 869,90
365;Fonte Hoopson ATX, 230W, Bivolt, SATA IDE, Com Cabo De Força;R$ 78,99
366;Fonte Evus Gamer, 500W, 80 Plus, ARGB - EVG500;R$ 245,90
367;Fonte Redragon Gc-ps017w, ATX 1000w, 80 Plus, Platinum Branco, FULL Modular;R$ 1.345,55
368;Fonte Vinik Dash, 400W, RGB, Preto - VFG400WPR;R$ 160,29
369;Fonte Seasonic TFX, 300W, 80 Plus Bronze, PFC Ativo, Slim, Bivolt Automático - SS-300TFX;R$ 448,89
370;Fonte Thermaltake TT Toughpower Grand Fully Mod, 1050W, 80+ Platinum, RGB - PS-TPG-1050F1FAPB-1;R$ 2.185,39
371;Fonte Redragon ATX 1300W, 80 Plus Platinum, Full Modular, Preto - Gc-Ps018;R$ 1.596,30
372;Fonte Thermaltake TT Toughpower, 850W, 80 Plus Gold, Full Modular, PFC Ativo, 100V/240V, ARGB, GF1 - PS-TPD-0850F3FAGB-1;R$ 1.275,99
373;Fonte Cougar GEX, 750W, 80 Plus Gold, Full Modular, PFC Ativo - 31GE075010p01;R$ 736,98
374;Fonte GAMDIAS Kratos M1, 750W, 80 Plus Bronze, PFC Ativo, RGB - M1-750B;R$ 418,00
375;Fonte Rise Mode Gamer Atomic, 600W, LED, Branco - RM-FE-04-AT;R$ 549,00
376;Fonte Casemall, 600W, Auto Switch, ALL600TTPSW;R$ 260,91
377;Fonte Gamer Primetek Fp-350, 350W, Real 80 Plus, ATX, Pfc Ativo, Bivolt, Preta;R$ 223,89
378;Fonte Corsair Hx1500i - 1500w, 80 Plus Platinum, Modular - Cp-9020215-na;R$ 4.690,00
379;Fonte De Alimentação Computador Gamer Knup, Potência 50W - 100~240VAC;R$ 251,75
380;Fonte T-Dagger, 500W, Bivolt, Sem Cabo - T-TPS206;R$ 233,93
381;Fonte Knup ATX, 500W Real, 24P, Com Cabo, Bivolt - KP-522;R$ 164,90
382;Fonte Evus ATX, 200W, 12V, Sem Cabo, 24P, 2SATA, Com Caixa - PS-200;R$ 58,45
383;Fonte Brazil PC Gamer, 600W Real, 24 Pinos, BPC/6350-B;R$ 769,26
384;Fonte Vinik Gamer Dash, 500W, 110-230V, LED RGB, Preto - VFG500WPR;R$ 185,90
385;Fonte Multi, 200W Real, Bivolt Manual, OEM - GA200BU;R$ 52,99
386;Fonte Pixxo SFX, 200W, 20/24 Pinos, Box - PL200WRPBG;R$ 150,00
387;Fonte Corsair Rm1200x, 1200w, 80 Plus Gold, Modular, Preto - Cp-9020254-na;R$ 3.890,00
388;Fonte Tarct FP-200, ATX 200W, Real Bivolt 20+24p, Com Cabo, Prata;R$ 89,49
389;Fonte Dazz, 650W, 80 Plus Bronze, PFC Ativo, Bivolt, Com Cabo, Preto - 63000002;R$ 303,90
390;Fonte Ezcool Ps-890, 650W, ATX, 80+ Plus Bronze;R$ 399,00
391;Carregador Rápido Anker USB-C, 30w, Com Cabo USB-C, 1,5m;R$ 259,90
392;Fonte Para PC Cooler Master 600w - Mpx-6001-acaab-wo;R$ 749,90
393;Fonte Maxmidia Chaveada Compatível Com 2.1a, Usb, Para Carregamento, preto;R$ 12,60
394;Fonte Thermaltake TT Toughpower Gf1, 1000W, 80+ Gold, Fully Modular - PS-TPD-1000FNFAGU-1;R$ 2.363,53
395;Fonte Carregador Para Positivo Motion Q4128c-s 5v 3a Pwr475 - Bivolt;R$ 35,50
396;Fonte Knup Gamer Ktrok, 500W, 80 Plus Bronze, PFC Ativo, Bivolt Automático - KT-PS500W;R$ 277,29
397;Fonte Cooler Master Nex White 600, 80 Plus, White - 600w;R$ 629,90
398;Fonte Cooler Master MWE Bronze 600, 600W, 80 Plus Bronze;R$ 969,90
399;Fonte Pontual, Para impressora HP 32v e 16v.;R$ 40,90
400;Fonte Knup Gamer Ktrok, 500W, 80 Plus Bronze, PFC Ativo, Bivolt Automático - KT-PS500W;R$ 277,29
401;Fonte Cooler Master Nex White 600, 80 Plus, White - 600w;R$ 629,90
402;Fonte Pontual, Para impressora HP 32v e 16v.;R$ 40,90
403;Fonte Cooler Master MWE Bronze 600, 600W, 80 Plus Bronze;R$ 969,90
404;Fonte 750w Tt Toughpower Gf A3 Fully Modular Ps-tpd-0750fnfagb-h;R$ 1.183,16
405;Fonte Redragon 1300W, 80 Plus Platinum, Full Modular, PFC Ativo, Bivolt, Branco - GC-PS018W;R$ 1.499,99
406;Fonte 850w Tt Toughpower Gf A3 Snow, Fully Modular - Ps-tpd-0850fnfagb-n;R$ 1.381,81
407;Fonte Redragon 1300W, 80 Plus Platinum, Modular, PFC Ativo, Bivolt, Preto - GC-PS018;R$ 1.549,99
408;Fonte Gamer Aerocool, 700w, Vx-700, Bivolt, Atx, Sem Cabo;R$ 263,50
409;Fonte Redragon Gc-ps018w, ATX, 1300w, 80 Plus, Platinum, Branco, FULL Modular;R$ 1.622,65
410;Fonte Brx Automática, 850w, Amarela;R$ 258,40
411;Fonte De Alimentação Vxpro Vx230se;R$ 69,90
412;Fonte Para Desktop K-mex Px300cng Px300dng0001k0x De 110/220v C/cabo Energia;R$ 58,45
413;Driver Ilumimax, Para LED 12v, 48w, 4a - Sy48-12;R$ 40,90
414;Fonte Coooler, Master Mwe V2 600w, 80 Plus, Bronze - Mpe-6001-acaab-wo;R$ 566,11
415;Driver Ilumimax, Para LED 12v, 36w, 3a - Sy36-12;R$ 36,90
416;Fonte Psu-200, 200w, 20/24p, 2 Sata - OEM;R$ 530,10
417;Fonte Diversas, Para impressora HP, Bivolt;R$ 78,90
418;Fonte De Alimentação Flex, (2,1x5,5), Bivolt - Fx-9v/600ma;R$ 6,90
419;Fonte Colmeia Fc Fontes, Para Cftv, 24v, 5a, 120w, Bivolt - Fc2405cn;R$ 78,56
420;Fonte Cooler Master Hyper White 400, 400W, 80 Plus White;R$ 699,90
421;Fonte Cooler Master Nex White 500, 80 Plus, White - 500w;R$ 569,90
422;Fonte Evus Atx 500w Reais 20/24p 4 Sata Com Cabo Fe5wat;R$ 153,98
423;Fonte Aerocool 550W, 80 Plus Gold, PFC Ativo, ATX Dorado;R$ 619,90
424;Fonte Cooler Master 600w, 80 Plus Gold - Mpw-6001-acaag-wo;R$ 601,26
425;Fonte Grasep, Para Ultrabook Samsung series 5, Bivolt;R$ 47,90
426;Fonte Bluecase Ez8898b-600, 600w Pfc Ativo, Eficiência 82%, 80 Plus, Bronze, C/ Cabo De Força;R$ 432,89
427;Fonte Redragon Atx 750w, 80 Plus Gold, Rgb, Pfc Ativo, Full Modular, Preto;R$ 849,57
428;Fonte Cooler Master V550 Gold Sfx, Full-modular - 550w;R$ 1.209,90
429;Fonte Xpg Core Reactor, 750w, 80 Plus, Gold Modular;R$ 2.037,00
430;Fonte 500w Reference 80 Plus, Bronze, Pfc Ativo, Full Modular Rfps-500wbz;R$ 283,90
431;Fonte Alimentação Gamer 500w K-mex, 80 Plus, Automática, Bivolt - Ez889;R$ 223,73
432;Fonte Redragon 750W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, RGB, Preto - GC-PS006-1;R$ 684,99
433;Fonte De Alimentação Zebra - Pwr-bga12v50w0ww;R$ 196,90
434;Fonte Seasonic Tfx80 Plus Bronze, 300w - Ss-300;R$ 169,90
435;Fonte Cooler Master 1250W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, Sem Cabo, Branco - MPE-C501-AFCAG-3GWO;R$ 1.499,99
436;Fonte De Alimetacao Pixxo, 200w, Real, Padrao, Micro Sfx - Pl200cxs;R$ 135,42
437;Fonte Video Game Retro M.line, Atari 2600, Cce, Dactar, Polyvox ,9v;R$ 104,49
438;Fonte Brazilpc Bpc/500pfca, Atx 500w, Real Apfc, 24 Pinos Box;R$ 181,66
439;Fonte Corsair Rm750, 750W, 80 Plus Gold, Branca - Cp-902023;R$ 3.363,72
440;Fonte Alimentação, Compatível Com Chaveada, 5v, Plástico, 1amper;R$ 15,20
441;Fonte 800w Hp Enterprise, 12v, P39385-001 - P39385-001;R$ 5.520,49
442;Fonte Asustor Storage, 350W, Para Servidor, AS-350W;R$ 494,01
443;Fonte De Alimentação Deepcool, 500w, Pk500d, 80 Pluz Bronze Bivolt - R-pk500d-fa0b-wo;R$ 393,86
444;Fonte 12v 10a Bivolt,Para Cftv, Colmeia;R$ 45,90
445;Fonte Gigabyte Ud 750w,  Modular, Eficiência 90%, 80 Plus, Gold - Gp-ud750gm;R$ 1.061,99
446;Fonte Cooler Master Nex White 700, 80 Plus, White - 700w;R$ 729,90
447;Fonte De Alimentação Pcyes Schocker 400w, 80 Plus, White Pfc Ativo C/cabo;R$ 215,91
448;Fonte Cooler Master V650 Gold Sfx, Full-modular - 650w;R$ 1.579,90
449;Fonte Driver Slim Ilumimax, Para fita LED, 12v , 1,5a,  18w, Bivolt;R$ 28,90
450;Driver Ilumimax, Para LED 12v, 24w, 2a - Sy24-12;R$ 32,90
451;Fonte Xpg Pylon, 750w, 80 Plus, Bronze;R$ 1.080,00
452;Fonte Cooler Master Mwe 650w 80 Plus, Bronze V2 Pfc, Ativo;R$ 470,90
453;Fone De Ouvido Realme Buds T300 Cancelamento De Ruído Ativo - Branco;R$ 359,90
454;Fonte Para Impressora, Uso Geral, 24v, Preto;R$ 65,90
455;Fonte Cooler Master 1050W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, Sem Cabo, Branco - MPE-A501-AFCAG-3GWO;R$ 1.459,99
456;Fonte Multi, 400W - GA400;R$ 219,90
457;Fonte Cooler Master Elite Nex - 700w;R$ 769,90
458;Fonte Cooler Master 1050W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, Sem Cabo, PRETO - MPE-A501-AFCAG-3WO;R$ 1.419,99
459;Fonte Redragon 850W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, RGB, Preto - GC-PS007-1;R$ 789,99
460;Fonte Redragon 1000W, 80 Plus Platinum, Modular, PFC Ativo, Bivolt, Preto - GC-PS017;R$ 1.302,99
461;Fonte Redragon 850W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, RGB, Preto - GC-PS007-1;R$ 789,99
462;Fonte Cooler Master 1250W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, Sem Cabo, Preto - MPE-C501-AFCAG-3WO;R$ 1.459,99
463;Fonte Gamemax Gx1050 Pro 1050w, 80 Plus, Platinum Full Modular Pfc Ativo, Preta - Gx1050prbks8810br;R$ 899,90
464;Fonte 500w, Real ATX;R$ 299,90
465;Fonte Gamer Deepcool Dq850m-v3l Wo, 80 Plus Gold, Full Modular, Preto, Sem Cabo De Força;R$ 994,90
466;Fonte Corsair Rm750e, 750W, 80 Plus Gold, Full Modular, Pcie 5.0, Preto - Cp-9020262-ww;R$ 3.363,72
467;Fonte Hoopson ATX, 550W, Bivolt, RGB, Cooler Silencioso;R$ 249,00
468;Fonte Pcyes ATX Electro V2, 400W Real - 28531;R$ 489,99
469;Fonte Corsair TX550, 80 Plus Gold - CP-9020133-WW;R$ 919,22
470;Fonte Asustor, 90W, Para NAS, AS-90W;R$ 284,10
471;Fonte PXL Chaveada Estabilizada, 12V, 20A, Ideal Para CFTV;R$ 109,95
472;Fonte K-Mex ATX, 300W Real - PX-450RQG;R$ 195,02
473;Fonte Hayonik Chaveada, 24VDC, 0.5A, P4, DJ C- FCHP245I;R$ 34,24
474;Fonte Hayonik Chaveada, 9VDC, 1A, P4, C-, Preto - FTZM9I;R$ 33,92
475;Fonte Knup Regulada - KP-536;R$ 37,91
476;Fonte Hayonik Chaveada, 12VDC, 1A - FCTP1201;R$ 39,15
477;Fonte ATX, 550w Corsair Cv550 80+ Bronze Pfc Ativo;R$ 432,17
478;Fonte VX PRO ATX, 230W, Sem Cabo;R$ 49,99
479;Fonte Cooler Master Hyper White 500, 500W, 80 Plus White;R$ 789,90
480;Fonte PowerX PX230, 230W, com Cabo, Branco- PX230;R$ ----
481;Fonte Redragon RGPS, 600W, 80 Plus Bronze, Modular, PFC Ativo, sem cabo, Preto- GC-PS002-1;R$ ----
482;Fonte Gamemax GX750, 750W, 80 Plus Gold, Modular, PFC Ativo, com cabo, Preto - GX750MBKV1S7710BR;R$ ----
483;Fonte One Power MP500W3-I, 600W, sem cabo, Preto - MP500W3-I;R$ ----
484;Fonte One Power MP500W3-I, 500W, sem cabo, Preto - MP500W3-I;R$ ----
485;Fonte Cooler Master G700, 700W, 80 Plus Gold, PFC Ativo, com cabo, Preto - MPW-7001-ACAAG-BR;R$ ----
486;Fonte Corsair CV750, 750W, 80 Plus Bronze, com cabo, Preto - CP-9020237-BR;R$ ----
487;Fonte C3Tech PS-200V4, 200W, sem cabo, Prata - PS-200V4;R$ ----
488;Fonte Gamemax GP650, 650W, 80 Plus Bronze, PFC Ativo, Preto - GP650;R$ ----
489;Fonte Aerocool KCAS, 500W, 80 Plus Bronze, PFC Ativo, sem cabo, Preto - EN53367;R$ ----
490;Fonte Duex DX, 500W, 80 Plus Bronze, Modular, PFC Ativo, sem cabo, Preto - DX 500FSE++;R$ ----
491;Fonte Redragon RGPS, 500W, 80 Plus Bronze - GC-PS001-1;R$ ----
492;Fonte ASUS ROG Thor 1200P2, 1200W, 80 Plus Platinum, Modular, PFC Ativo, sem cabo, Preto  - 90YE00L0-B0BA00;R$ ----
493;Fonte Bright FT001, 550W, sem cabo, Preto e Amarelo - FT001;R$ ----
494;Fonte Bright FT004, 750W, 80 Plus Bronze, RGB, sem cabo, Preto - FT004;R$ ----
495;Fonte Cooler Master G500, 500W, 80 Plus Gold, PFC Ativo, com cabo, Preto - MPW-5001-ACAAG-BR;R$ ----
496;Fonte XPG Core Reactor, 750W, 80 Plus Gold, Modular, com cabo, Preto - Core Reactor;R$ ----
497;Fonte C3Tech PS-G600B, 600W, 80 Plus Bronze, PFC Ativo, sem cabo, Preto - PS-G600B;R$ ----
498;Fonte ASUS TUF Gaming, 750W, 80 Plus Gold, Modular, PFC Ativo, sem cabo, Preto - 90YE00S3-B0BA00;R$ ----
499;Fonte Gigabyte Aorus, 1200W, 80 plus Platinum, Modular, PFC Ativo, RGB, sem cabo, Preto - GP-AP1200PM;R$ ----
500;Fonte Gamemax GP750, 750W, 80 Plus Bronze, PFC Ativo, com cabo, Preto - GP750;R$ ----
501;Fonte Gamemax ATX, 750W, 80 Plus Bronze, PFC Ativo, Preta - GP750;R$ ----
502;Fonte PCYes Spark 75+, 600W - PXSP600WPT;R$ ----
503;Fonte Bluecase Blu 500-E ATX, 500W, com Cabo - BLU500ECASE;R$ ----
504;Fonte ASUS ROG Loki SFX-L, 1000W, 80 Plus Platinum, Modular, PFC Ativo, sem cabo, Preto - 90YE00N1-B0BA00;R$ ----
505;Fonte EVGA 600W, 80 Plus White - 100-W1-0600-K;R$ ----
506;Fonte Gamemax GS600, 600W, 80 Plus White, PFC Ativo, com cabo, Preto - GS600;R$ ----
507;Fonte Corsair RM1000E 1000W, 80 Plus Gold, Full Modular, Bivolt, Sem Cabo, Preto - CP-9020264-WW;R$ ----
508;Fonte Raidmax Vortex, 500W, 80 Plus Bronze - RX-500AF-V;R$ ----
509;Fonte XPG Core Reactor, 850W, 80 Plus Gold, Modular, com cabo, Preto - Core Reactor;R$ ----
510;Fonte De Alimentação Bluecase Atx Box, 350W, C/ Cabo - Blu350-Eps3;R$ ----
511;Fonte Corsair RMx Series, RM550x, 550W, 80 Plus Gold, Full Modular - CP-9020197-NA;R$ ----
512;Fonte Gigabyte UD1000GM PG5, 1000W, 80 PLUS Gold, Modular, PFC Ativo, Bivolt, Preto - GP-UD1000GM PG5;R$ ----
513;Fonte Asus ROG-STRIX-850G, 850W, 80 Plus Gold, Full Modular - 90YE00A3-B0BA00;R$ ----
514;Fone De Ouvido Qcy, Bluetooth 5.3, T13x 5.3,  4 Mic, Enc In-ear;R$ ----
515;Fonte Corsair CX450M, 450W, 80 Plus Bronze, Semi Modular - CP-9020101;R$ ----
516;Fonte OCPC BZ650M, 650W, 80 Plus Bronze, Modular - OCPSBZ650DM;R$ ----
517;Fonte EVGA 750W, 80 Plus Gold, Semi Modular - 210-GQ-0750-V;R$ ----
518;Fonte Corsair RM850, 850W, 80 Plus Gold, Modular, Preto - CP-9020235-NA;R$ ----
